contrato_id,data_venda,modalidade_contrato,plano,visita
120084,2025-02-22,pessoa física,"plano anual - r$246,00",Livance - Vila Olímpia
119172,2025-02-22,pessoa física,"plano mensal - r$346,00",Livance - Market Place
123401,2025-02-24,pessoa física,"plano mensal - r$346,00",Sem Visita
123384,2025-02-24,pessoa física,"plano anual - r$246,00",Sem Visita
123335,2025-02-24,pessoa física,"plano mensal - r$346,00",Sem Visita
123318,2025-02-24,pessoa física,"plano light - r$246,00",Sem Visita
123314,2025-02-24,pessoa física,"plano anual - r$246,00",Sem Visita
123169,2025-02-24,pessoa jurídica,"plano anual - r$246,00",Sem Visita
123138,2025-02-24,pessoa física,"plano light anual - r$178,00",Sem Visita
123108,2025-02-24,pessoa física,"plano light anual - r$178,00",Sem Visita
123090,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Perdizes
123085,2025-02-24,pessoa física,"plano light - r$246,00",Sem Visita
123084,2025-02-24,pessoa física,"plano anual - r$246,00",Sem Visita
123029,2025-02-24,pessoa física,"plano light anual - r$178,00",Sem Visita
122955,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Perdizes
122862,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Market Place
122854,2025-02-24,pessoa física,"plano anual - r$246,00",Livance - Paulista
122551,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Itaim
122439,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Campinas
122336,2025-02-24,pessoa física,"plano light anual - r$178,00",Sem Visita
122123,2025-02-24,pessoa física,"plano light anual - r$178,00",Sem Visita
121147,2025-02-24,pessoa física,"plano light - r$246,00",Sem Visita
120015,2025-02-24,pessoa física,"plano light anual - r$178,00",Livance - Vila Mariana
119702,2025-02-24,pessoa física,"plano light - r$246,00",Visita Virtual
119530,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Campinas
116977,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Campinas
115833,2025-02-24,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
115809,2025-02-24,pessoa física,"plano anual - r$246,00",Livance - Campinas
114661,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Pinheiros
112965,2025-02-24,pessoa física,"plano light - r$246,00",Livance - Campinas
100067,2025-02-24,pessoa física,"plano light anual - r$178,00",Livance - Santo André Psico
88671,2025-02-24,pessoa física,"plano light - r$246,00",Livance - Botafogo
83381,2025-02-24,pessoa física,"plano mensal - r$346,00",Livance - Alphaville
40234,2025-02-24,pessoa física,"plano light - r$246,00",Livance - Campinas
123603,2025-02-25,pessoa física,"plano anual - r$246,00",Sem Visita
123539,2025-02-25,pessoa física,"plano anual - r$246,00",Sem Visita
123065,2025-02-25,pessoa física,"plano light - r$246,00",Livance - Alphaville
123006,2025-02-25,pessoa física,"plano light anual - r$178,00",Livance - Paulista
122893,2025-02-25,pessoa física,"plano light anual - r$178,00",Livance - Pinheiros
122717,2025-02-25,pessoa física,"plano anual - r$246,00",Sem Visita
122689,2025-02-25,pessoa física,"plano light anual - r$178,00",Livance - Pinheiros
122563,2025-02-25,pessoa física,"plano light anual - r$178,00",Livance - Santo André Psico
121743,2025-02-25,pessoa física,"plano light anual - r$178,00",Visita Virtual
121388,2025-02-25,pessoa física,"plano anual - r$246,00",Sem Visita
121101,2025-02-25,pessoa física,"plano mensal - r$346,00",Livance - Itaim
121086,2025-02-25,pessoa física,"plano anual - r$246,00",Livance - Tatuapé
121084,2025-02-25,pessoa física,"plano light anual - r$178,00",Livance - Campinas
120184,2025-02-25,pessoa física,"plano light anual - r$178,00",Visita Virtual
120174,2025-02-25,pessoa física,"plano light - r$246,00",Livance - Market Place
119554,2025-02-25,pessoa física,"plano mensal - r$346,00",Livance - Tatuapé
119266,2025-02-25,pessoa física,"plano mensal - r$346,00",Livance - Tatuapé
119186,2025-02-25,pessoa física,"plano anual - r$246,00",Livance - Paulista
119066,2025-02-25,pessoa física,"plano anual - r$246,00",Livance - Paulista
116681,2025-02-25,pessoa física,"plano light anual - r$178,00",Livance - Pinheiros
115974,2025-02-25,pessoa física,"plano anual - r$246,00",Sem Visita
114465,2025-02-25,pessoa física,"plano mensal - r$346,00",Livance - Market Place
107579,2025-02-25,pessoa física,"plano anual - r$246,00",Sem Visita
104968,2025-02-25,pessoa física,"plano light - r$246,00",Livance - Tatuapé
90126,2025-02-25,pessoa física,"plano anual - r$246,00",Livance - Paulista
84004,2025-02-25,pessoa física,"plano light - r$246,00",Livance - Itaim
123738,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
123708,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Santo André
123696,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Perdizes
123672,2025-02-26,pessoa física,"plano light - r$246,00",Visita Virtual
123596,2025-02-26,pessoa física,"plano anual - r$246,00",Sem Visita
123525,2025-02-26,pessoa física,"plano anual - r$246,00",Sem Visita
123508,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Santos Flex
123429,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Alphaville
123413,2025-02-26,pessoa física,"plano mensal - r$346,00",Livance - Market Place
123051,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Santos
122989,2025-02-26,pessoa física,"plano light - r$246,00",Livance - Botafogo
122835,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
122826,2025-02-26,pessoa jurídica,"plano anual - r$246,00",Sem Visita
122527,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Santo André Psico
122259,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Tatuapé
122012,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Perdizes
121783,2025-02-26,pessoa física,"plano light - r$246,00",Sem Visita
120952,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Campinas
120930,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Alphaville
120220,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro
119508,2025-02-26,pessoa física,"plano light anual - r$178,00",Visita Virtual
118564,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Campinas
115477,2025-02-26,pessoa física,"plano light anual - r$178,00",Sem Visita
114805,2025-02-26,pessoa física,"plano light - r$246,00",Livance - Santos
114571,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Vila Madalena
112244,2025-02-26,pessoa física,"plano anual - r$246,00",Não Informado
110086,2025-02-26,pessoa física,"plano start - r$148,00",Visita Virtual
106446,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Campinas
96358,2025-02-26,pessoa física,"plano anual - r$246,00",Livance - Paulista
93203,2025-02-26,pessoa física,"plano light anual - r$178,00",Livance - Vila Madalena
59340,2025-02-26,pessoa física,"plano light - r$246,00",Livance - Market Place
123915,2025-02-27,pessoa física,"plano anual - r$246,00",Sem Visita
123857,2025-02-27,pessoa física,"plano anual - r$246,00",Sem Visita
123840,2025-02-27,pessoa física,"plano light - r$246,00",Sem Visita
123739,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Tatuapé
123631,2025-02-27,pessoa física,"plano light - r$246,00",Livance - Tatuapé
123555,2025-02-27,pessoa física,"plano mensal - r$346,00",Sem Visita
123534,2025-02-27,pessoa física,"plano light anual - r$178,00",Livance - Market Place
123446,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro Psico
123420,2025-02-27,pessoa física,"plano light - r$246,00",Livance - Perdizes
123419,2025-02-27,pessoa física,"plano anual - r$246,00",Visita Virtual
123355,2025-02-27,pessoa jurídica,"plano light anual - r$178,00",Livance - Vila Olímpia
123261,2025-02-27,pessoa física,"plano light anual - r$178,00",Livance - Itaim
123143,2025-02-27,pessoa física,"plano light anual - r$178,00",Livance - Perdizes
123134,2025-02-27,pessoa física,"plano light - r$246,00",Livance - Brigadeiro
122925,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Paulista
122897,2025-02-27,pessoa física,"plano anual - r$246,00",Visita Virtual
122583,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Pinheiros
122469,2025-02-27,pessoa física,"plano light anual - r$178,00",Livance - Perdizes
122362,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
121313,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Campinas
121279,2025-02-27,pessoa jurídica,"plano anual - r$246,00",Livance - Brigadeiro 2
121066,2025-02-27,pessoa física,"plano light anual - r$178,00",Livance - Santos
119178,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Alphaville
118972,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Santo André
118576,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
118427,2025-02-27,pessoa física,"plano mensal - r$346,00",Visita Virtual
117082,2025-02-27,pessoa física,"plano light - r$246,00",Livance - Vila Mariana
116849,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Paulista
100338,2025-02-27,pessoa jurídica,"plano anual - r$246,00",Livance - Vila Olímpia
99828,2025-02-27,pessoa física,"plano light anual - r$178,00",Visita Virtual
90077,2025-02-27,pessoa física,"plano mensal - r$346,00",Livance - Brigadeiro Psico
86415,2025-02-27,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
124005,2025-02-28,pessoa física,"plano light - r$246,00",Livance - Angélica
123903,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
123681,2025-02-28,pessoa física,"plano light anual - r$178,00",Visita Virtual
123352,2025-02-28,pessoa física,"plano light anual - r$178,00",Sem Visita
123342,2025-02-28,pessoa física,"plano light - r$246,00",Livance - Vila Mariana
123167,2025-02-28,pessoa física,"plano light - r$246,00",Livance - Tatuapé
123139,2025-02-28,pessoa física,"plano light anual - r$178,00",Visita Virtual
123116,2025-02-28,pessoa jurídica,"plano light anual - r$178,00",Visita Virtual
123036,2025-02-28,pessoa física,"plano mensal - r$346,00",Livance - Botafogo
122711,2025-02-28,pessoa física,"plano anual - r$246,00",Sem Visita
122351,2025-02-28,pessoa física,"plano mensal - r$346,00",Livance - Market Place
122274,2025-02-28,pessoa física,"plano light anual - r$178,00",Visita Virtual
121990,2025-02-28,pessoa física,"plano anual - r$246,00",Visita Virtual
121751,2025-02-28,pessoa física,"plano anual - r$246,00",Livance - Santos
121708,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Santos
121522,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Campinas
121293,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Market Place
120956,2025-02-28,pessoa física,"plano light - r$246,00",Visita Virtual
120485,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Paulista
119755,2025-02-28,pessoa física,"plano light - r$246,00",Visita Virtual
119484,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Vila Madalena
119425,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Tatuapé
119345,2025-02-28,pessoa física,"plano mensal - r$346,00",Livance - Santo André
117615,2025-02-28,pessoa física,"plano mensal - r$346,00",Livance - Barra da Tijuca
117404,2025-02-28,pessoa física,"plano light - r$246,00",Livance - Campinas
116853,2025-02-28,pessoa física,"plano light - r$246,00",Livance - Campinas
115691,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
115576,2025-02-28,pessoa física,"plano mensal - r$346,00",Livance - Santo André Psico
114797,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Pinheiros
113964,2025-02-28,pessoa física,"plano anual - r$246,00",Sem Visita
113494,2025-02-28,pessoa física,"plano light anual - r$178,00",Livance - Santo André
111339,2025-02-28,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
109237,2025-02-28,pessoa física,"plano light - r$246,00",Livance - Botafogo
124193,2025-03-01,pessoa física,"plano light anual - r$178,00",Sem Visita
123994,2025-03-01,pessoa física,"plano mensal - r$346,00",Livance - Paulista
123791,2025-03-01,pessoa física,"plano anual - r$246,00",Livance - Santo André Psico
122635,2025-03-01,pessoa física,"plano anual - r$246,00",Visita Virtual
122991,2025-03-04,pessoa física,"plano anual - r$246,00",Livance - Market Place
124582,2025-03-05,pessoa física,"plano anual - r$246,00",Sem Visita
124580,2025-03-05,pessoa física,"plano anual - r$246,00",Livance - Paulista
124575,2025-03-05,pessoa física,"plano anual - r$246,00",Sem Visita
124574,2025-03-05,pessoa física,"plano light - r$246,00",Livance - Vila Mariana
124363,2025-03-05,pessoa física,"plano light anual - r$178,00",Sem Visita
124198,2025-03-05,pessoa física,"plano anual - r$246,00",Sem Visita
124053,2025-03-05,pessoa física,"plano light - r$246,00",Livance - Campinas
123778,2025-03-05,pessoa física,"plano light anual - r$178,00",Livance - Vila Mariana
123455,2025-03-05,pessoa jurídica,"plano anual - r$246,00",Livance - Vila Olímpia
123349,2025-03-05,pessoa física,"plano light - r$246,00",Livance - Brigadeiro 2
123317,2025-03-05,pessoa física,"plano anual - r$246,00",Livance - Alphaville
122999,2025-03-05,pessoa física,"plano anual - r$246,00",Livance - Paulista
122308,2025-03-05,pessoa física,"plano light anual - r$178,00",Livance - Brigadeiro Psico
121813,2025-03-05,pessoa física,"plano light anual - r$178,00",Livance - Barra da Tijuca
121407,2025-03-05,pessoa física,"plano light - r$246,00",Livance - Tatuapé
121356,2025-03-05,pessoa física,"plano mensal - r$346,00",Livance - Brigadeiro
120145,2025-03-05,pessoa física,"plano light anual - r$178,00",Livance - Market Place
119878,2025-03-05,pessoa física,"plano anual - r$246,00",Sem Visita
119697,2025-03-05,pessoa física,"plano mensal - r$346,00",Livance - Market Place
51192,2025-03-05,pessoa jurídica,"plano anual - r$246,00",Livance - Barra da Tijuca
124843,2025-03-06,pessoa física,"plano light - r$246,00",Livance - Campinas
124772,2025-03-06,pessoa física,"plano mensal - r$346,00",Sem Visita
124616,2025-03-06,pessoa física,"plano light - r$246,00",Livance - Barra da Tijuca
124323,2025-03-06,pessoa física,"plano anual - r$246,00",Livance - Tatuapé
124169,2025-03-06,pessoa física,"plano anual - r$246,00",Não Informado
123551,2025-03-06,pessoa física,"plano mensal - r$346,00",Visita Virtual
123550,2025-03-06,pessoa física,"plano light - r$246,00",Visita Virtual
123328,2025-03-06,pessoa física,"plano anual - r$246,00",Livance - Market Place
121665,2025-03-06,pessoa física,"plano mensal - r$346,00",Livance - Santos Flex
120940,2025-03-06,pessoa física,"plano mensal - r$346,00",Livance - Brigadeiro Psico
119802,2025-03-06,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
119388,2025-03-06,pessoa física,"plano mensal - r$346,00",Sem Visita
119155,2025-03-06,pessoa física,"plano light anual - r$178,00",Livance - Campinas
115173,2025-03-06,pessoa física,"plano anual - r$246,00",Livance - Vila Olímpia
125006,2025-03-07,pessoa física,"plano anual - r$246,00",Sem Visita
124955,2025-03-07,pessoa física,"plano light anual - r$178,00",Sem Visita
124793,2025-03-07,pessoa física,"plano anual - r$246,00",Livance - Botafogo
124774,2025-03-07,pessoa jurídica,"plano light anual - r$178,00",Sem Visita
124348,2025-03-07,pessoa física,"plano light anual - r$178,00",Sem Visita
123949,2025-03-07,pessoa física,"plano anual - r$246,00",Livance - Campinas
123423,2025-03-07,pessoa física,"plano light - r$246,00",Livance - Vila Mariana
122257,2025-03-07,pessoa física,"plano anual - r$246,00",Sem Visita
120925,2025-03-07,pessoa física,"plano light - r$246,00",Visita Virtual
120830,2025-03-07,pessoa física,"plano light - r$246,00",Sem Visita
120303,2025-03-07,pessoa física,"plano light anual - r$178,00",Livance - Santo André
120059,2025-03-07,pessoa física,"plano light - r$246,00",Livance - Itaim
118231,2025-03-07,pessoa física,"plano light anual - r$178,00",Livance - Market Place
117908,2025-03-07,pessoa física,"plano light anual - r$178,00",Livance - Barra da Tijuca
